round,time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
1,2022-12-03 16:00:00+09:00,100,8.5,59,1024,1.95,46,0,0,1.66667,16.0934,0,230.494,13.3978
1,2022-12-03 17:00:00+09:00,100,8.44,63,1024,2.92,13,0,0,2.77778,16.0934,0,240.103,3.26176
1,2022-12-03 18:00:00+09:00,100,7.57,75,1025,3.65,14,0.76,0,3.88889,16.0934,0,248.467,-7.83908
1,2022-12-03 19:00:00+09:00,100,7.1,84,1026,3.79,17,1.04,0,4.44444,16.0934,0,256.129,-19.5721
1,2022-12-03 20:00:00+09:00,100,7.13,87,1026,3.81,5,1.15,0,4.44444,16.0934,0,263.666,-31.6941
1,2022-12-03 21:00:00+09:00,100,7.34,88,1026,5.22,359,1.09,0,3.88889,9.65606,0,271.869,-43.9955
1,2022-12-03 22:00:00+09:00,100,6.93,90,1027,9.77,2,1.33,0,3.33333,16.0934,0,282.262,-56.2149
1,2022-12-03 23:00:00+09:00,100,6.6,88,1026,8.67,15,0.79,0,2.77778,9.65606,0,299.033,-67.7702
1,2022-12-04 00:00:00+09:00,100,6.71,87,1026,8.27,12,0.41,0,2.22222,9.65606,0,336.063,-76.3622
1,2022-12-04 01:00:00+09:00,100,7.1,72,1028,10.8,2,0,0,-1.66667,16.0934,0,34.5918,-75.1031
1,2022-12-04 02:00:00+09:00,100,6.51,68,1029,11.64,1,0,0,-2.22222,15.0152,0,65.4797,-65.4783
1,2022-12-04 03:00:00+09:00,100,5.87,66,1029,12.03,3,0,0,-2.77778,13.9369,0,80.2729,-53.6982
1,2022-12-04 04:00:00+09:00,95,5.23,66,1029,12.04,7,0,0,-2.77778,12.8748,0,90.0083,-41.4364
1,2022-12-04 05:00:00+09:00,94,4.54,67,1029,12.32,10,0,0,-3.33333,11.7965,0,97.9876,-29.1607
1,2022-12-04 06:00:00+09:00,93,3.77,68,1030,11.94,13,0,0,-2.77778,10.7182,0,105.502,-17.1108
1,2022-12-04 07:00:00+09:00,95,3.22,68,1030,11.93,16,0,0,-4.44444,16.0934,0,113.27,-5.49839
1,2022-12-04 08:00:00+09:00,95,2.85,67,1031,12.16,14,0,0,-6.11111,16.0934,0,121.853,5.41847
1,2022-12-04 09:00:00+09:00,96,2.6,65,1031,12.48,13,0,0,-7.77778,16.0934,1,131.793,15.2814
1,2022-12-04 10:00:00+09:00,99,2.43,64,1032,12.83,12,0,0,-9.44444,16.0934,1,143.605,23.5814
1,2022-12-04 11:00:00+09:00,99,2.31,62,1032,12.37,13,0,0,-11.6667,16.0934,2,157.586,29.6439
1,2022-12-04 12:00:00+09:00,100,2.32,60,1032,11.82,12,0,0,-13.3333,16.0934,2,173.418,32.7371
1,2022-12-04 13:00:00+09:00,100,2.71,58,1031,11.67,13,0,0,-12.7778,16.0934,2,189.892,32.3737
1,2022-12-04 14:00:00+09:00,100,2.93,57,1030,11.3,13,0,0,-13.3333,16.0934,1,205.412,28.6159
1,2022-12-04 15:00:00+09:00,100,3.28,57,1030,11.06,9,0,0,-13.3333,16.0934,1,218.943,22.0319
1,2022-12-04 16:00:00+09:00,100,3.32,58,1030,11.08,9,0,0,-12.7778,16.0934,0,230.328,13.3602
1,2022-12-04 17:00:00+09:00,100,3.27,58,1031,11.19,10,0,0,-12.2222,16.0934,0,239.938,3.24458
1,2022-12-04 18:00:00+09:00,100,3.13,60,1031,10.98,10,0,0,-11.6667,16.0934,0,248.301,-7.84062
1,2022-12-04 19:00:00+09:00,100,3.05,61,1032,10.14,9,0,0,-11.1111,16.0934,0,255.954,-19.5623
1,2022-12-04 20:00:00+09:00,100,2.85,62,1032,10.21,11,0,0,-11.1111,16.0934,0,263.474,-31.6771
1,2022-12-04 21:00:00+09:00,100,2.57,63,1032,9.35,17,0,0,-11.1111,16.0934,0,271.642,-43.9766
1,2022-12-04 22:00:00+09:00,100,2.55,64,1032,9.12,14,0,0,-11.6667,16.0934,0,281.968,-56.2023
1,2022-12-04 23:00:00+09:00,100,2.65,64,1032,9.25,12,0,0,-12.2222,16.0934,0,298.6,-67.7835
1,2022-12-05 00:00:00+09:00,100,2.53,65,1031,8.92,18,0,0,-12.2222,16.0934,0,335.487,-76.4544
1,2022-12-05 01:00:00+09:00,100,3.02,64,1030,9.58,11,0,0,-8.33333,16.0934,0,34.5445,-75.2663
1,2022-12-05 02:00:00+09:00,100,2.99,65,1030,9.74,13,0,0,-7.77778,16.0934,0,65.6103,-65.6325
1,2022-12-05 03:00:00+09:00,100,3.08,66,1030,10.07,13,0,0,-7.22222,16.0934,0,80.3956,-53.8444
1,2022-12-05 04:00:00+09:00,100,2.94,67,1030,10.33,12,0,0,-7.22222,16.0934,0,90.1099,-41.5805
1,2022-12-05 05:00:00+09:00,100,2.45,68,1030,9.99,17,0,0,-7.22222,16.0934,0,98.0714,-29.3061
1,2022-12-05 06:00:00+09:00,100,2.21,68,1029,9.67,22,0,0,-7.22222,16.0934,0,105.57,-17.2594
1,2022-12-05 07:00:00+09:00,100,2.22,68,1030,9.23,23,0,0,-7.77778,16.0934,0,113.325,-5.65134
1,2022-12-05 08:00:00+09:00,100,2.16,69,1030,8.97,24,0,0,-7.22222,16.0934,0,121.892,5.26098
1,2022-12-05 09:00:00+09:00,100,2.44,68,1030,8.95,22,0,0,-7.22222,16.0934,0,131.812,15.1204
1,2022-12-05 10:00:00+09:00,100,3,67,1030,9.49,19,0,0,-6.66667,16.0934,1,143.594,23.4199
1,2022-12-05 11:00:00+09:00,100,3.72,64,1030,9.93,11,0,0,-7.22222,16.0934,1,157.536,29.4881
1,2022-12-05 12:00:00+09:00,100,4.19,62,1029,10,6,0,0,-7.22222,16.0934,1,173.323,32.5966
1,2022-12-05 13:00:00+09:00,100,4.58,60,1029,10.12,1,0,0,-7.22222,16.0934,1,189.759,32.2582
1,2022-12-05 14:00:00+09:00,100,4.96,59,1028,10.33,358,0,0,-7.22222,16.0934,1,205.257,28.5304
1,2022-12-05 15:00:00+09:00,100,5.05,59,1027,10.4,355,0,0,-6.66667,16.0934,1,218.781,21.9757
1,2022-12-05 16:00:00+09:00,91,4.94,60,1028,10.47,354,0,0,-6.11111,16.0934,1,230.166,13.3291
1,2022-12-05 17:00:00+09:00,54,4.64,61,1028,10.24,356,0,0,-6.66667,16.0934,0,239.778,3.23345
1,2022-12-05 18:00:00+09:00,44,4.37,62,1028,9.76,358,0,0,-7.22222,16.0934,0,248.139,-7.83644
1,2022-12-05 19:00:00+09:00,41,4.25,62,1029,9.04,2,0,0,-8.33333,16.0934,0,255.785,-19.547
1,2022-12-05 20:00:00+09:00,41,4.14,62,1029,8.28,7,0,0,-9.44444,16.0934,0,263.288,-31.6548
1,2022-12-05 21:00:00+09:00,43,3.94,62,1029,7.38,13,0,0,-10.5556,16.0934,0,271.423,-43.9521
1,2022-12-05 22:00:00+09:00,66,3.55,60,1029,6.6,20,0,0,-10.5556,16.0934,0,281.683,-56.1838
1,2022-12-05 23:00:00+09:00,62,3.08,60,1028,5.89,27,0,0,-10,16.0934,0,298.179,-67.7897
1,2022-12-06 00:00:00+09:00,60,2.68,61,1028,5.05,33,0,0,-10,16.0934,0,334.907,-76.5378
1,2022-12-06 01:00:00+09:00,53,2.71,60,1027,5.17,16,0,0,-8.33333,16.0934,0,34.4751,-75.4242
1,2022-12-06 02:00:00+09:00,53,2.92,59,1027,4.38,13,0,0,-8.33333,16.0934,0,65.7256,-65.784
1,2022-12-06 03:00:00+09:00,54,3.41,58,1027,4.01,3,0,0,-7.22222,16.0934,0,80.5069,-53.9887
1,2022-12-06 04:00:00+09:00,75,3.92,58,1026,4.07,350,0,0,-6.11111,16.0934,0,90.2023,-41.723
1,2022-12-06 05:00:00+09:00,84,4.35,58,1026,4.81,345,0,0,-5.55556,16.0934,0,98.1471,-29.4498
1,2022-12-06 06:00:00+09:00,88,4.42,59,1026,5.05,348,0,0,-5,16.0934,0,105.632,-17.406
1,2022-12-06 07:00:00+09:00,89,4.58,59,1026,4.73,334,0,0,-3.88889,16.0934,0,113.372,-5.80174
1,2022-12-06 08:00:00+09:00,82,5.5,56,1027,5.82,320,0,0,-2.77778,16.0934,0,121.925,5.10674
1,2022-12-06 09:00:00+09:00,70,6.64,52,1027,6.95,314,0,0,-2.22222,16.0934,1,131.824,14.9634
1,2022-12-06 10:00:00+09:00,6,7.66,48,1027,8.82,311,0,0,-3.88889,16.0934,1,143.577,23.2635
1,2022-12-06 11:00:00+09:00,6,7.83,48,1027,8.81,308,0,0,-5.55556,16.0934,2,157.482,29.3385
1,2022-12-06 12:00:00+09:00,6,7.9,49,1027,8.91,307,0,0,-7.77778,16.0934,3,173.226,32.4631
1,2022-12-06 13:00:00+09:00,6,7.96,49,1026,9.06,306,0,0,-8.88889,16.0934,3,189.626,32.1499
1,2022-12-06 14:00:00+09:00,6,7.97,50,1025,9.28,311,0,0,-8.33333,16.0934,2,205.103,28.452
1,2022-12-06 15:00:00+09:00,6,7.99,49,1025,9.26,315,0,0,-7.22222,16.0934,2,218.621,21.9263
1,2022-12-06 16:00:00+09:00,7,7.93,49,1025,9.02,317,0,0,-6.11111,16.0934,1,230.008,13.3044
1,2022-12-06 17:00:00+09:00,7,7.75,50,1026,8.79,316,0,0,-4.44444,16.0934,0,239.622,3.22838
1,2022-12-06 18:00:00+09:00,8,7.59,50,1026,8.17,314,0,0,-2.77778,16.0934,0,247.982,-7.82656
1,2022-12-06 19:00:00+09:00,10,7.53,50,1026,7.49,310,0,0,0.555556,16.0934,0,255.622,-19.5263
1,2022-12-06 20:00:00+09:00,11,7.49,50,1026,7.21,312,0,0,0.555556,16.0934,0,263.109,-31.6272
1,2022-12-06 21:00:00+09:00,11,7.47,50,1026,7.02,314,0,0,0.555556,16.0934,0,271.211,-43.9223
1,2022-12-06 22:00:00+09:00,14,7.44,50,1026,6.8,314,0,0,5.68E-14,16.0934,0,281.408,-56.1594
1,2022-12-06 23:00:00+09:00,57,7.48,49,1026,6.77,313,0,0,-1.11111,16.0934,0,297.77,-67.7889
1,2022-12-07 00:00:00+09:00,71,7.59,49,1026,6.99,311,0,0,-2.22222,16.0934,0,334.325,-76.6126
1,2022-12-07 01:00:00+09:00,86,8.06,51,1025,7.98,296,0,0,-2.22222,16.0934,0,34.3831,-75.5768
1,2022-12-07 02:00:00+09:00,88,8.2,52,1025,8.17,302,0,0,-2.22222,16.0934,0,65.8252,-65.9326
1,2022-12-07 03:00:00+09:00,90,8.23,53,1025,8.01,305,0,0,-2.22222,16.0934,0,80.6066,-54.1311
1,2022-12-07 04:00:00+09:00,100,8.26,53,1025,7.99,305,0,0,-1.66667,16.0934,0,90.2853,-41.8637
1,2022-12-07 05:00:00+09:00,100,8.33,53,1025,8,305,0,0,-1.11111,16.0934,0,98.2148,-29.5917
1,2022-12-07 06:00:00+09:00,100,8.45,53,1025,8.12,305,0,0,5.68E-14,16.0934,0,105.686,-17.5505
1,2022-12-07 07:00:00+09:00,99,8.51,52,1026,7.82,306,0,0,5.68E-14,16.0934,0,113.413,-5.94948
1,2022-12-07 08:00:00+09:00,92,8.55,52,1026,7.63,308,0,0,0.555556,16.0934,0,121.95,4.95583
1,2022-12-07 09:00:00+09:00,82,8.91,51,1027,7.65,307,0,0,5.68E-14,16.0934,0,131.829,14.8106
1,2022-12-07 10:00:00+09:00,51,9.13,50,1027,7.7,308,0,0,-1.11111,16.0934,1,143.555,23.1122
1,2022-12-07 11:00:00+09:00,28,9.28,49,1028,7.97,308,0,0,-1.11111,16.0934,1,157.423,29.195
1,2022-12-07 12:00:00+09:00,21,9.41,50,1027,7.62,307,0,0,-2.22222,16.0934,1,173.126,32.3364
1,2022-12-07 13:00:00+09:00,17,9.52,50,1026,7.58,307,0,0,-2.77778,16.0934,1,189.491,32.0488
1,2022-12-07 14:00:00+09:00,14,9.63,50,1026,7.81,309,0,0,-3.33333,16.0934,1,204.95,28.3809
1,2022-12-07 15:00:00+09:00,12,9.6,50,1026,7.81,312,0,0,-2.77778,16.0934,1,218.464,21.8838
1,2022-12-07 16:00:00+09:00,0,9.51,51,1026,7.78,317,0,0,-1.66667,16.0934,0,229.853,13.2862
1,2022-12-07 17:00:00+09:00,0,9.26,52,1026,7.45,323,0,0,-0.555556,16.0934,0,239.47,3.22932
1,2022-12-07 18:00:00+09:00,0,9,53,1027,6.78,327,0,0,0.555556,16.0934,0,247.83,-7.81101
1,2022-12-07 19:00:00+09:00,0,8.84,53,1027,6.03,329,0,0,0.555556,16.0934,0,255.464,-19.5001
1,2022-12-07 20:00:00+09:00,0,8.77,54,1027,5.77,330,0,0,0.555556,16.0934,0,262.936,-31.5943
1,2022-12-07 21:00:00+09:00,1,8.69,55,1027,5.76,330,0,0,5.68E-14,16.0934,0,271.008,-43.8871
1,2022-12-07 22:00:00+09:00,21,8.58,57,1028,5.37,328,0,0,0.555556,16.0934,0,281.143,-56.1293
1,2022-12-07 23:00:00+09:00,28,8.51,59,1028,5.31,334,0,0,5.68E-14,16.0934,0,297.373,-67.7812
1,2022-12-08 00:00:00+09:00,52,8.42,61,1027,5.66,342,0,0,-0.555556,16.0934,0,333.741,-76.6786
1,2022-12-08 01:00:00+09:00,24,8.29,60,1027,5.43,345,0,0,5.68E-14,16.0934,0,34.2682,-75.724
1,2022-12-08 02:00:00+09:00,39,8.19,60,1027,4.85,345,0,0,-0.555556,16.0934,0,65.9089,-66.0785
1,2022-12-08 03:00:00+09:00,49,8,62,1027,4.83,352,0,0,-0.555556,16.0934,0,80.6947,-54.2715
1,2022-12-08 04:00:00+09:00,100,7.73,63,1027,4.77,359,0,0,-0.555556,16.0934,0,90.3588,-42.0028
1,2022-12-08 05:00:00+09:00,100,7.34,66,1027,4.72,7,0,0,-0.555556,16.0934,0,98.2743,-29.7317
1,2022-12-08 06:00:00+09:00,96,6.85,68,1027,4.99,16,0,0,-1.11111,16.0934,0,105.733,-17.6927
1,2022-12-08 07:00:00+09:00,82,6.31,69,1028,4.75,24,0,0,5.68E-14,16.0934,0,113.447,-6.09448
1,2022-12-08 08:00:00+09:00,67,5.93,70,1028,4.46,30,0,0,1.11111,16.0934,1,121.969,4.80834
1,2022-12-08 09:00:00+09:00,57,6.09,68,1028,4.23,32,0,0,1.66667,16.0934,2,131.828,14.6621
1,2022-12-08 10:00:00+09:00,10,6.63,64,1028,4.35,31,0,0,1.66667,16.0934,2,143.527,22.9661
1,2022-12-08 11:00:00+09:00,5,7.41,58,1029,3.93,22,0,0,1.66667,16.0934,3,157.359,29.0577
1,2022-12-08 12:00:00+09:00,4,8.19,53,1028,4.24,14,0,0,1.11111,16.0934,3,173.023,32.2167
1,2022-12-08 13:00:00+09:00,3,8.95,48,1027,4.01,1,0,0,5.68E-14,16.0934,3,189.357,31.9551
1,2022-12-08 14:00:00+09:00,2,9.41,47,1026,4.22,351,0,0,-1.11111,16.0934,2,204.799,28.3171
1,2022-12-08 15:00:00+09:00,2,9.59,47,1026,4.32,345,0,0,-0.555556,16.0934,2,218.31,21.8483
1,2022-12-08 16:00:00+09:00,0,9.5,48,1026,4.43,339,0,0,5.68E-14,16.0934,1,229.703,13.2744
1,2022-12-08 17:00:00+09:00,0,8.96,54,1026,5.62,343,0,0,0.555556,16.0934,0,239.323,3.23627
1,2022-12-08 18:00:00+09:00,2,8.35,57,1026,5.33,351,0,0,1.11111,16.0934,0,247.683,-7.78985
1,2022-12-08 19:00:00+09:00,13,8.07,57,1027,4.85,358,0,0,1.66667,16.0934,0,255.312,-19.4687
1,2022-12-08 20:00:00+09:00,30,7.95,55,1026,4.29,12,0,0,1.66667,16.0934,0,262.77,-31.5562
1,2022-12-08 21:00:00+09:00,42,7.86,54,1026,4.22,15,0,0,1.11111,16.0934,0,270.813,-43.8467
1,2022-12-08 22:00:00+09:00,100,7.65,53,1026,4.23,16,0,0,1.11111,16.0934,0,280.889,-56.0936
1,2022-12-08 23:00:00+09:00,100,7.48,52,1026,4.44,16,0,0,1.11111,16.0934,0,296.989,-67.7667
1,2022-12-09 00:00:00+09:00,100,7.28,52,1026,4.51,26,0,0,1.11111,16.0934,0,333.158,-76.736
1,2022-12-09 01:00:00+09:00,90,7.56,62,1025,2.87,31,0,0,0.555556,16.0934,0,34.1298,-75.8657
1,2022-12-09 02:00:00+09:00,92,7.46,62,1025,3.57,25,0,0,-0.555556,16.0934,0,65.9763,-66.2214
1,2022-12-09 03:00:00+09:00,93,7.27,62,1025,3.56,30,0,0,-0.555556,16.0934,0,80.7709,-54.4099
1,2022-12-09 04:00:00+09:00,98,7,61,1024,3.17,40,0,0,-1.66667,16.0934,0,90.4229,-42.1399
1,2022-12-09 05:00:00+09:00,66,6.79,60,1024,2.86,42,0,0,-0.555556,16.0934,0,98.3255,-29.8697
1,2022-12-09 06:00:00+09:00,66,6.68,60,1024,2.77,43,0,0,0.555556,16.0934,0,105.772,-17.8327
1,2022-12-09 07:00:00+09:00,62,6.65,59,1024,2.44,63,0,0,0.555556,16.0934,0,113.474,-6.23664
1,2022-12-09 08:00:00+09:00,70,6.84,59,1025,2.21,61,0,0,0.555556,16.0934,0,121.981,4.66436
1,2022-12-09 09:00:00+09:00,75,7.31,57,1025,1.7,72,0,0,5.68E-14,16.0934,0,131.821,14.518
1,2022-12-09 10:00:00+09:00,100,7.94,57,1025,1.82,69,0,0,-0.555556,16.0934,1,143.493,22.8254
1,2022-12-09 11:00:00+09:00,77,8.65,56,1025,1.68,36,0,0,-1.11111,16.0934,1,157.291,28.9266
1,2022-12-09 12:00:00+09:00,55,9.26,57,1024,1.7,33,0,0,-1.11111,16.0934,1,172.917,32.104
1,2022-12-09 13:00:00+09:00,45,9.85,57,1024,2.09,4,0,0,0.555556,16.0934,1,189.221,31.8688
1,2022-12-09 14:00:00+09:00,38,10.42,59,1023,3.18,341,0,0,2.22222,16.0934,1,204.649,28.2605
1,2022-12-09 15:00:00+09:00,33,10.44,63,1023,4.51,327,0,0,3.88889,16.0934,0,218.158,21.8196
1,2022-12-09 16:00:00+09:00,10,10.21,66,1023,5.01,327,0,0,4.44444,16.0934,0,229.556,13.269
1,2022-12-09 17:00:00+09:00,10,9.84,69,1023,4.18,334,0,0,5,16.0934,0,239.181,3.24918
1,2022-12-09 18:00:00+09:00,11,9.5,71,1023,3.43,358,0,0,5.55556,16.0934,0,247.542,-7.76312
1,2022-12-09 19:00:00+09:00,33,9.42,72,1023,3.67,4,0,0,5,16.0934,0,255.166,-19.4319
1,2022-12-09 20:00:00+09:00,43,9.27,73,1023,3.62,13,0,0,5,16.0934,0,262.61,-31.513
1,2022-12-09 21:00:00+09:00,53,9.11,72,1023,3.11,24,0,0,4.44444,16.0934,0,270.626,-43.8012
1,2022-12-09 22:00:00+09:00,100,8.94,71,1023,2.17,17,0,0,3.88889,16.0934,0,280.645,-56.0524
1,2022-12-09 23:00:00+09:00,100,8.79,71,1023,1.65,25,0,0,3.88889,16.0934,0,296.618,-67.7456
1,2022-12-10 00:00:00+09:00,100,8.64,73,1023,2.77,17,0,0,3.33333,16.0934,0,332.576,-76.7846
1,2022-12-10 01:00:00+09:00,100,8.01,73,1022,4.72,16,0,0,2.22222,16.0934,0,33.9678,-76.0017
1,2022-12-10 02:00:00+09:00,99,7.65,74,1022,5,21,0,0,2.22222,16.0934,0,66.0272,-66.3614
1,2022-12-10 03:00:00+09:00,98,7.38,76,1022,5.41,17,0,0,1.66667,16.0934,0,80.8351,-54.5461
1,2022-12-10 04:00:00+09:00,87,7.08,77,1021,4.73,16,0,0,1.11111,16.0934,0,90.4774,-42.2751
1,2022-12-10 05:00:00+09:00,49,6.9,77,1021,4.74,9,0,0,0.555556,16.0934,0,98.3686,-30.0056
1,2022-12-10 06:00:00+09:00,49,6.73,77,1021,4.81,19,0,0,5.68E-14,16.0934,0,105.804,-17.9701
1,2022-12-10 07:00:00+09:00,62,6.52,76,1021,4.69,17,0,0,0.555556,16.0934,0,113.494,-6.37587
1,2022-12-10 08:00:00+09:00,55,6.33,76,1021,4.64,17,0,0,1.11111,16.0934,0,121.987,4.524
1,2022-12-10 09:00:00+09:00,46,6.67,73,1022,5.43,15,0,0,1.11111,16.0934,1,131.808,14.3783
1,2022-12-10 10:00:00+09:00,1,7.15,68,1021,4.86,32,0,0,5.68E-14,16.0934,2,143.454,22.69
1,2022-12-10 11:00:00+09:00,3,7.99,61,1022,4.37,358,0,0,-1.11111,16.0934,3,157.218,28.802
1,2022-12-10 12:00:00+09:00,6,8.62,59,1021,4.51,345,0,0,-2.77778,16.0934,3,172.809,31.9984
1,2022-12-10 13:00:00+09:00,19,8.95,59,1020,5.76,342,0,0,-5,16.0934,3,189.086,31.7898
1,2022-12-10 14:00:00+09:00,35,9.02,59,1020,7.14,343,0,0,-6.66667,16.0934,2,204.501,28.2112
1,2022-12-10 15:00:00+09:00,46,8.87,58,1020,8.04,342,0,0,-6.11111,11.2654,2,218.01,21.7978
1,2022-12-10 16:00:00+09:00,100,8.65,56,1020,7.38,344,0,0,-5,11.2654,0,229.413,13.2701
1,2022-12-10 17:00:00+09:00,100,8.38,56,1020,7.74,346,0,0,-3.88889,9.65606,0,239.043,3.26803
1,2022-12-10 18:00:00+09:00,100,8.09,56,1020,7.73,352,0,0,-2.77778,9.65606,0,247.406,-7.73085
1,2022-12-10 19:00:00+09:00,100,7.94,55,1021,7.79,354,0,0,-2.22222,16.0934,0,255.026,-19.39
1,2022-12-10 20:00:00+09:00,100,7.74,56,1022,8.21,355,0,0,-2.22222,16.0934,0,262.458,-31.4648
1,2022-12-10 21:00:00+09:00,100,7.54,56,1022,8.83,355,0,0,-2.77778,16.0934,0,270.448,-43.7507
1,2022-12-10 22:00:00+09:00,100,7.29,55,1022,8.55,358,0,0,-3.33333,16.0934,0,280.413,-56.0058
1,2022-12-10 23:00:00+09:00,91,6.85,55,1023,8.53,5,0,0,-3.33333,16.0934,0,296.261,-67.718
1,2022-12-11 00:00:00+09:00,94,6.54,55,1023,8.12,7,0,0,-3.88889,16.0934,0,331.998,-76.8245
1,2022-12-11 01:00:00+09:00,100,6.84,55,1022,8.11,360,0,0,5.68E-14,16.0934,0,33.7817,-76.132
1,2022-12-11 02:00:00+09:00,86,6.4,58,1022,8.21,1,0,0,-0.555556,16.0934,0,66.0612,-66.4983
1,2022-12-11 03:00:00+09:00,76,6.12,60,1022,7.88,359,0,0,-1.66667,16.0934,0,80.8873,-54.6802
1,2022-12-11 04:00:00+09:00,59,6.21,61,1022,7.88,355,0,0,-2.22222,16.0934,0,90.5222,-42.4083
1,2022-12-11 05:00:00+09:00,79,6.14,61,1022,8.52,356,0,0,-2.22222,16.0934,0,98.4034,-30.1394
1,2022-12-11 06:00:00+09:00,86,5.95,61,1023,8.8,0,0,0,-2.22222,16.0934,0,105.828,-18.1051
1,2022-12-11 07:00:00+09:00,89,5.67,64,1023,8.17,3,0,0,-1.66667,16.0934,0,113.507,-6.51208
1,2022-12-11 08:00:00+09:00,92,5.47,63,1024,7.61,2,0,0,-1.11111,16.0934,1,121.986,4.38735
1,2022-12-11 09:00:00+09:00,93,5.76,60,1024,7.09,6,0,0,-1.11111,16.0934,2,131.788,14.2431
1,2022-12-11 10:00:00+09:00,90,6.14,57,1025,8,0,0,0,-2.22222,16.0934,2,143.409,22.5602
1,2022-12-11 11:00:00+09:00,90,6.64,55,1025,9.06,350,0,0,-3.88889,16.0934,3,157.141,28.6837
1,2022-12-11 12:00:00+09:00,75,6.8,54,1025,9.75,344,0,0,-5.55556,16.0934,3,172.698,31.8999
1,2022-12-11 13:00:00+09:00,61,6.8,55,1024,10.22,344,0,0,-3.88889,16.0934,3,188.95,31.7183
1,2022-12-11 14:00:00+09:00,59,6.76,56,1024,10.29,346,0,0,-4.44444,16.0934,2,204.355,28.1691
1,2022-12-11 15:00:00+09:00,50,6.7,57,1024,10.19,350,0,0,-4.44444,16.0934,2,217.865,21.7829
1,2022-12-11 16:00:00+09:00,6,6.54,58,1024,9.77,353,0,0,-3.88889,16.0934,1,229.274,13.2775
1,2022-12-11 17:00:00+09:00,6,6.21,60,1024,9.13,359,0,0,-3.33333,16.0934,0,238.909,3.29279
1,2022-12-11 18:00:00+09:00,6,5.82,61,1025,8.09,2,0,0,-2.77778,16.0934,0,247.275,-7.69312
1,2022-12-11 19:00:00+09:00,5,5.55,62,1025,6.92,1,0,0,-2.22222,16.0934,0,254.892,-19.3429
1,2022-12-11 20:00:00+09:00,5,5.39,62,1025,6.48,8,0,0,-1.66667,16.0934,0,262.313,-31.4117
1,2022-12-11 21:00:00+09:00,4,5.21,62,1025,5.86,11,0,0,-1.66667,16.0934,0,270.278,-43.6953
1,2022-12-11 22:00:00+09:00,2,5.03,62,1025,5.8,15,0,0,-2.22222,16.0934,0,280.191,-55.954
1,2022-12-11 23:00:00+09:00,2,4.74,61,1025,4.54,17,0,0,-2.22222,16.0934,0,295.919,-67.684
1,2022-12-12 00:00:00+09:00,2,4.35,61,1024,4.19,40,0,0,-2.77778,16.0934,0,331.425,-76.8557
1,2022-12-12 01:00:00+09:00,1,5.06,61,1025,4.19,22,0,0,-3.88889,16.0934,0,33.5714,-76.2563
1,2022-12-12 02:00:00+09:00,0,4.84,62,1024,4.29,39,0,0,-5,16.0934,0,66.0783,-66.632
1,2022-12-12 03:00:00+09:00,0,4.69,62,1024,3.87,33,0,0,-5.55556,16.0934,0,80.9272,-54.812
1,2022-12-12 04:00:00+09:00,3,4.47,62,1024,3.32,21,0,0,-5.55556,16.0934,0,90.5574,-42.5395
1,2022-12-12 05:00:00+09:00,52,4.48,61,1023,3.04,24,0,0,-5,16.0934,0,98.4298,-30.2709
1,2022-12-12 06:00:00+09:00,68,4.87,61,1024,3.67,351,0,0,-3.88889,16.0934,0,105.845,-18.2375
1,2022-12-12 07:00:00+09:00,76,4.75,61,1023,3.68,45,0,0,-3.88889,16.0934,0,113.513,-6.64515
1,2022-12-12 08:00:00+09:00,81,4.75,59,1023,2.64,25,0,0,-3.88889,16.0934,0,121.978,4.25451
1,2022-12-12 09:00:00+09:00,83,5.31,59,1024,3.51,7,0,0,-5,16.0934,1,131.762,14.1126
1,2022-12-12 10:00:00+09:00,100,5.9,59,1024,3.75,0,0,0,-6.11111,16.0934,1,143.358,22.4358
1,2022-12-12 11:00:00+09:00,100,6.2,58,1024,2.29,350,0,0,-7.22222,16.0934,1,157.06,28.5719
1,2022-12-12 12:00:00+09:00,100,6.58,60,1023,2,321,0,0,-6.66667,16.0934,1,172.585,31.8086
1,2022-12-12 13:00:00+09:00,100,7.1,64,1022,4.61,310,0,0,-4.44444,16.0934,1,188.814,31.6542
1,2022-12-12 14:00:00+09:00,100,7.42,65,1021,5.54,306,0,0,-1.66667,16.0934,1,204.21,28.1344
1,2022-12-12 15:00:00+09:00,100,7.63,64,1021,6.27,308,0,0,0.555556,16.0934,0,217.723,21.7749
1,2022-12-12 16:00:00+09:00,91,8,62,1021,6.04,300,0,0,1.11111,16.0934,0,229.139,13.2913
1,2022-12-12 17:00:00+09:00,90,8.19,63,1021,6.4,301,0,0,5.68E-14,16.0934,0,238.781,3.32341
1,2022-12-12 18:00:00+09:00,93,8.39,63,1021,7.1,296,0,0,5.68E-14,16.0934,0,247.149,-7.64996
1,2022-12-12 19:00:00+09:00,95,8.7,63,1021,6.46,281,0,0,0.555556,16.0934,0,254.764,-19.2907
1,2022-12-12 20:00:00+09:00,96,9.23,59,1021,7.7,279,0,0,1.11111,16.0934,0,262.175,-31.3537
1,2022-12-12 21:00:00+09:00,96,9.44,59,1021,9.25,284,0,0,1.66667,16.0934,0,270.117,-43.635
1,2022-12-12 22:00:00+09:00,100,9.3,56,1021,9.91,288,0,0,2.77778,16.0934,0,279.98,-55.897
